1yr_return,cat_avg_ret_1m,cat_avg_ret_1y,cat_avg_ret_2y,cat_avg_ret_3m,cat_avg_ret_3y,cat_avg_ret_5y,cat_avg_ret_6m,category,category_url,crisil_rating,diff_fund_cat_1m,diff_fund_cat_1y,diff_fund_cat_2y,diff_fund_cat_3m,diff_fund_cat_3y,diff_fund_cat_5y,diff_fund_cat_6m,fund_family_aum,fund_family_name,fund_family_shortcode,fund_family_url,fund_ret_1m,fund_ret_1y,fund_ret_2y,fund_ret_3m,fund_ret_3y,fund_ret_5y,fund_ret_6m,latest_nav,scheme_aum,scheme_name,scheme_risk_text,scheme_url
11.3,5.07,11.26,6.39,8.75,5.1,7.84,21.06,Investment cum Insurance,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/investment-cum-insurance.html,Not Ranked,0.0,0.02999999999999936,6.830000000000001,0.0,11.020000000000001,38.040000000000006,0.0,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,5.07,11.29,13.22,8.75,16.12,45.88,21.06,28.96,66.46,UTI Unit Linked Insurance Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-unit-linked-insurance-plan-direct-plan/MUT663
10.5,5.01,10.43,5.7,8.49,4.44,7.18,20.56,Investment cum Insurance,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/investment-cum-insurance.html,Not Ranked,0.0,0.030000000000001137,6.03,0.0,9.509999999999998,34.29,0.0,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,5.01,10.46,11.73,8.49,13.95,41.47,20.56,27.69,"3,993.16",UTI Unit Linked Insurance Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-unit-linked-insurance-plan/MUT018
12.1,9.87,5.12,4.36,9.8,0.32,7.81,36.12,Value Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/value-fund.html,Rank 2,-0.08000000000000007,6.94,20.07,3.42,22.96,48.69,4.600000000000001,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.79,12.06,24.43,13.22,23.28,56.5,40.72,70.91,"3,859.04",UTI Value Opportunities Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-value-opportunities-fund/MUT072
12.8,9.73,6.28,5.38,10.0,1.57,8.96,36.05,Value Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/value-fund.html,Rank 2,0.11999999999999922,6.509999999999999,20.69,3.41,24.32,53.19,5.130000000000003,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.85,12.79,26.07,13.41,25.89,62.15,41.18,75.09,463.16,UTI Value Opportunities Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-value-opportunities-fund-direct-plan/MUT635
11.3,8.57,9.22,9.53,11.64,0.0,0.0,37.75,Multi Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-cap-fund.html,Not Ranked,-0.370000000000001,2.0599999999999987,16.58,-1.7300000000000004,0.0,0.0,-0.29999999999999716,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.2,11.28,26.11,9.91,0.0,0.0,37.45,11.41,16.40,UTI-Focussed Equity Fund-Series V (1102 days),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-focussed-equity-fund-series-v-1102-days-direct-plan/MUT2936
10.7,8.49,8.37,8.49,11.38,0.0,0.0,37.13,Multi Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-cap-fund.html,Not Ranked,-0.33999999999999986,2.3100000000000005,15.42,-1.620000000000001,0.0,0.0,-0.05000000000000426,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.15,10.68,23.91,9.76,0.0,0.0,37.08,10.98,451.59,UTI-Focussed Equity Fund-Series V (1102 days),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-focussed-equity-fund-series-v-1102-days-regular-plan/MUT2934
12.9,8.57,9.22,9.53,11.64,0.0,0.0,37.75,Multi Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-cap-fund.html,Not Ranked,-0.45000000000000107,3.6499999999999986,18.0,-1.9299999999999997,0.0,0.0,-0.28999999999999915,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.12,12.87,27.53,9.71,0.0,0.0,37.46,12.05,12.66,UTI-Focussed Equity Fund-Series VI (1150 days),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-focussed-equity-fund-series-vi-1150-days-direct-plan/MUT3014
12.3,8.49,8.37,8.49,11.38,0.0,0.0,37.13,Multi Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-cap-fund.html,Not Ranked,-0.41999999999999993,3.9400000000000013,16.79,-1.8100000000000005,0.0,0.0,-0.010000000000005116,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.07,12.31,25.28,9.57,0.0,0.0,37.12,11.63,229.57,UTI-Focussed Equity Fund-Series VI (1150 days),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-focussed-equity-fund-series-vi-1150-days-regular-plan/MUT3012
6.8,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-2.37,-7.23,2.5199999999999996,0.1900000000000004,7.409999999999998,35.89,-2.469999999999999,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,2.29,6.76,15.43,4.86,16.47,45.72,16.77,25.61,6.24,IDFC Asset Allocation Fund of Fund - Moderate Plan (G),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-asset-allocation-fund-of-fund-moderate-plan-direct-plan/MAG791
6.1,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-2.3699999999999997,-7.31,1.6099999999999994,0.1800000000000006,5.73,32.27,-2.5,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,2.23,6.05,13.87,4.69,14.15,41.39,16.39,24.65,17.46,IDFC Asset Allocation Fund of Fund - Moderate Plan (G),Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-asset-allocation-fund-of-fund-moderate-plan-regular-plan/MAG359
6.2,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-1.0799999999999996,-7.109999999999999,-0.39000000000000057,2.7300000000000004,-0.16999999999999993,30.0,9.169999999999998,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,3.52,6.25,11.87,7.24,8.25,39.12,28.06,24.65,9.87,IDFC Asset Allocation Fund of Fund - Aggressive Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-asset-allocation-fund-of-fund-aggressive-plan-regular-plan/MAG355
7.3,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-3.43,-6.720000000000001,4.859999999999999,-1.6600000000000001,12.22,37.6,-9.62,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,1.23,7.27,17.77,3.01,21.28,47.43,9.62,24.60,0.58,IDFC Asset Allocation Fund of Fund - Conservative Plan,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-asset-allocation-fund-of-fund-conservative-plan-direct-plan/MAG789
6.5,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-3.4299999999999997,-6.81,3.8100000000000005,-1.67,10.19,33.580000000000005,-9.63,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,1.17,6.55,16.07,2.84,18.61,42.7,9.26,23.60,7.56,IDFC Asset Allocation Fund of Fund - Conservative Plan,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-asset-allocation-fund-of-fund-conservative-plan-regular-plan/MAG357
10.8,4.66,13.99,12.91,4.67,9.06,9.83,19.24,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-3.97,-3.1400000000000006,11.079999999999998,-2.6799999999999997,20.979999999999997,43.08,-13.899999999999999,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.69,10.85,23.99,1.99,30.04,52.91,5.34,35.22,33.35,IDFC All Seasons Bond Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-all-seasons-bond-fund-direct-plan/MAG891
10.4,4.6,13.36,12.26,4.51,8.42,9.12,18.89,Fund of Funds,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fund-of-funds.html,Not Ranked,-3.9499999999999997,-2.9399999999999995,10.81,-2.62,20.090000000000003,40.67,-13.75,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.65,10.42,23.07,1.89,28.51,49.79,5.14,34.07,87.73,IDFC All Seasons Bond Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-all-seasons-bond-fund-regular-plan/MAG080
4.6,0.3,4.41,5.41,0.93,5.83,6.28,1.56,Arbitrage Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/arbitrage-fund.html,Rank 4,0.06,0.22999999999999954,6.550000000000001,0.09999999999999998,14.15,29.949999999999996,0.22999999999999998,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.36,4.64,11.96,1.03,19.98,36.23,1.79,26.39,"3,200.72",IDFC Arbitrage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-arbitrage-fund-direct-plan/MAG756
3.8,0.25,3.78,4.8,0.77,5.22,5.68,1.24,Arbitrage Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/arbitrage-fund.html,Rank 4,0.03999999999999998,0.06000000000000005,5.569999999999999,0.06999999999999995,12.190000000000001,26.09,0.1499999999999999,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.29,3.84,10.37,0.84,17.41,31.77,1.39,25.18,"4,106.95",IDFC Arbitrage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-arbitrage-fund-regular-plan/MAG119
11.2,0.75,10.11,10.81,2.11,8.95,8.77,5.09,Banking and PSU Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/banking-and-psu-fund.html,Rank 3,-0.010000000000000009,1.040000000000001,15.200000000000001,-0.029999999999999805,23.970000000000002,44.41,0.40000000000000036,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.74,11.15,26.01,2.08,32.92,53.18,5.49,19.38,"10,087.91",IDFC Banking Debt Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-banking-psu-debt-fund-direct-plan/MAG841
10.8,0.72,9.72,10.44,2.02,8.58,8.42,4.92,Banking and PSU Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/banking-and-psu-fund.html,Not Ranked,-0.010000000000000009,1.049999999999999,14.770000000000001,-0.020000000000000018,23.17,43.0,0.3899999999999997,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.71,10.77,25.21,2.0,31.75,51.42,5.31,19.09,"5,569.14",IDFC Banking Debt Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-banking-psu-debt-fund-regular-plan/MAG839
11.1,0.77,10.12,9.91,2.14,7.11,7.59,4.72,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Rank 1,-0.12,0.9400000000000013,15.620000000000001,-0.1200000000000001,21.45,44.47,-0.7399999999999998,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.65,11.06,25.53,2.02,28.56,52.06,3.98,53.45,605.47,IDFC Bond Fund - Long Term Plan,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-long-term-plan-regular-plan/MAG001
11.8,0.82,10.61,10.37,2.26,7.68,8.22,4.95,Long Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/long-duration-fund.html,Rank 1,-0.10999999999999999,1.1500000000000004,16.660000000000004,-0.06999999999999984,23.41,49.49,-0.6400000000000006,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.71,11.76,27.03,2.19,31.09,57.71,4.31,56.72,68.44,IDFC Bond Fund - Long Term Plan,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-long-term-plan-direct-plan/MAG752
10.1,1.0,2.59,5.59,2.09,5.05,6.51,4.49,Medium Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/medium-duration-fund.html,Rank 1,-0.27,7.52,16.46,-0.04999999999999982,22.169999999999998,42.010000000000005,0.27999999999999936,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.73,10.11,22.05,2.04,27.22,48.52,4.77,36.66,"2,220.81",IDFC Bond Fund - Medium Term Plan,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-medium-term-plan-regular-plan/MAG045
10.8,1.05,3.26,6.32,2.24,5.81,7.32,4.81,Medium Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/medium-duration-fund.html,Rank 1,-0.26,7.59,17.33,-0.03000000000000025,23.96,46.1,0.3200000000000003,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.79,10.85,23.65,2.21,29.77,53.42,5.13,38.68,691.61,IDFC Bond Fund - Medium Term Plan,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-medium-term-plan-direct-plan/MAG775
9.6,0.74,8.09,7.12,1.86,6.19,6.92,5.38,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Rank 2,-0.17000000000000004,1.5500000000000007,14.41,-0.08000000000000007,21.34,40.97,-0.39999999999999947,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.57,9.64,21.53,1.78,27.53,47.89,4.98,44.41,"5,216.88",IDFC Bond Fund - Short Term Plan,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-short-term-plan-regular-plan/MAG003
10.2,0.8,8.86,7.86,2.04,6.95,7.69,5.77,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Rank 2,-0.19000000000000006,1.3500000000000014,14.89,-0.13000000000000012,22.51,44.050000000000004,-0.5199999999999996,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.61,10.21,22.75,1.91,29.46,51.74,5.25,46.51,"6,825.70",IDFC Bond Fund - Short Term Plan,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-bond-fund-short-term-plan-direct-plan/MAG779
4.3,0.27,4.4,5.66,0.82,6.09,6.54,1.7,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Rank 3,0.0,-0.08000000000000007,5.59,-0.009999999999999898,13.309999999999999,30.800000000000004,-0.050000000000000044,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.27,4.32,11.25,0.81,19.4,37.34,1.65,"2,459.01","9,332.65",IDFC Cash Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-cash-fund-direct-plan/MAG796
4.3,0.27,4.3,5.56,0.8,5.99,6.47,1.66,Liquid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/liquid-fund.html,Not Ranked,-0.010000000000000009,-0.03000000000000025,5.580000000000001,-0.010000000000000009,13.19,30.39,-0.039999999999999813,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.26,4.27,11.14,0.79,19.18,36.86,1.62,"2,447.08","2,852.90",IDFC Cash Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/idfc-cash-fund-regular-plan/MAG071
6.5,8.61,8.07,9.16,11.21,3.64,9.89,38.58,Large & Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-and-mid-cap-fund.html,Rank 4,0.15000000000000036,-1.5899999999999999,3.26,0.14999999999999858,3.53,49.99,4.210000000000001,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,8.76,6.48,12.42,11.36,7.17,59.88,42.79,48.15,"1,660.56",IDFC Core Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-core-equity-fund-regular-plan/MAG091
7.8,8.67,9.01,10.23,11.35,4.6,10.86,38.94,Large & Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-and-mid-cap-fund.html,Rank 4,0.21000000000000085,-1.2400000000000002,4.969999999999999,0.33999999999999986,6.82,61.18000000000001,4.710000000000001,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,8.88,7.77,15.2,11.69,11.42,72.04,43.65,53.12,321.25,IDFC Core Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-core-equity-fund-direct-plan/MAG723
13.5,0.84,9.35,9.85,2.1,7.63,8.29,4.43,Dynamic Bond Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/dynamic-bond-fund.html,Rank 1,-0.029999999999999916,4.110000000000001,19.6,0.3999999999999999,26.390000000000004,53.730000000000004,0.4500000000000002,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.81,13.46,29.45,2.5,34.02,62.02,4.88,29.04,712.92,IDFC Dynamic Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-bond-fund-direct-plan/MAG758
12.6,0.78,8.56,8.9,1.98,6.75,7.52,4.28,Dynamic Bond Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/dynamic-bond-fund.html,Rank 1,-0.040000000000000036,4.0,18.659999999999997,0.31000000000000005,24.32,48.230000000000004,0.17999999999999972,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.74,12.56,27.56,2.29,31.07,55.75,4.46,27.20,"1,427.24",IDFC Dynamic Bond Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-dynamic-bond-fund-regular-plan/MAG314
7.3,3.45,6.33,6.6,5.13,4.87,6.75,16.15,Equity Savings,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/equity-savings.html,Not Ranked,-0.9700000000000002,1.0099999999999998,6.550000000000001,-1.7399999999999998,11.459999999999997,23.97,-2.2399999999999984,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,2.48,7.34,13.15,3.39,16.33,30.72,13.91,21.94,39.89,IDFC Equity Savings Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings-fund-regular-plan/MAG218
11.6,8.89,8.93,11.25,11.78,6.1,11.31,37.06,Focused Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/focused-fund.html,Rank 3,-5.780000000000001,2.630000000000001,9.59,-3.01,5.460000000000001,64.67999999999999,-1.1600000000000037,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,3.11,11.56,20.84,8.77,11.56,75.99,35.9,46.03,166.06,IDFC Focused Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-direct-plan/MAG727
10.1,8.78,7.68,10.02,11.44,4.78,10.05,36.23,Focused Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/focused-fund.html,Rank 3,-5.779999999999999,2.380000000000001,7.580000000000002,-3.0700000000000003,1.9500000000000002,52.849999999999994,-1.2899999999999991,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,3.0,10.06,17.6,8.37,6.73,62.9,34.94,41.56,"1,008.36",IDFC Focused Equity Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-fund-regular-plan/MAG096
7.7,0.56,9.1,9.21,1.77,0.0,0.0,4.7,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.21000000000000008,-1.3999999999999995,10.68,-0.6000000000000001,0.0,0.0,-1.2200000000000002,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.35,7.7,19.89,1.17,0.0,0.0,3.48,12.43,534.05,IDFC Fixed Term Plan - Series 140,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-fixed-term-plan-series-140-direct-plan/MAG1820
7.4,0.54,8.85,8.94,1.71,0.0,0.0,4.59,Fixed Maturity Plans - Debt,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/fixed-maturity-plans-debt.html,Not Ranked,-0.21000000000000002,-1.3999999999999995,10.38,-0.5999999999999999,0.0,0.0,-1.23,"101,770",IDFC Mutual Fund,http://www.moneycontrol.comAG,http://www.moneycontrol.com/mutual-funds/amc-details/AG,0.33,7.45,19.32,1.11,0.0,0.0,3.36,12.35,22.75,IDFC Fixed Term Plan - Series 140,Moderate,http://www.moneycontrol.com/mutual-funds/nav/idfc-fixed-term-plan-series-140-regular-plan/MAG1824
